export_timestamp,trading_date,ticker,company,predicted_signal,signal_strength,confidence,confidence_percentage,confidence_level,close_price,price_risk,RSI,rsi_category,sell_probability,buy_probability,high_confidence
2025-11-25 21:36:47,2025-11-24,AMZN,"Amazon.com, Inc.",Oversold (Buy),Strong,0.9185250378693943,91.9,High,226.28,Medium,29.235760634463034,Oversold,0.0814749621306066,0.9185250378693943,True
2025-11-25 21:36:47,2025-11-24,AZN,AstraZeneca PLC,Overbought (Sell),Strong,0.8282417500826063,82.8,High,91.52,Low,80.012650221379,Overbought,0.8282417500826063,0.17175824991739375,True
2025-11-25 21:36:47,2025-11-24,BIIB,Biogen Inc.,Overbought (Sell),Strong,0.8101406784391816,81.0,High,176.82,Medium,86.66311016271005,Overbought,0.8101406784391816,0.18985932156081842,True
2025-11-25 21:36:47,2025-11-24,CDNS,"Cadence Design Systems, Inc.",Oversold (Buy),Strong,0.9408294335748383,94.1,High,304.47,Medium,23.135862455615722,Oversold,0.059170566425163065,0.9408294335748383,True
2025-11-25 21:36:47,2025-11-24,COST,Costco Wholesale Corporation,Oversold (Buy),Strong,0.9568950174547379,95.7,High,886.12,High,20.909671921602126,Oversold,0.04310498254526357,0.9568950174547379,True
2025-11-25 21:36:47,2025-11-24,CPRT,"Copart, Inc.",Oversold (Buy),Strong,0.9351840140233346,93.5,High,38.91,Low,25.618811881188208,Oversold,0.06481598597666612,0.9351840140233346,True
2025-11-25 21:36:47,2025-11-24,ELF,e.l.f.Beauty,Oversold (Buy),Strong,0.9443739094928216,94.4,High,71.25,Low,14.069660861594912,Oversold,0.055626090507179045,0.9443739094928216,True
2025-11-25 21:36:47,2025-11-24,GOOGL,Alphabet Inc.,Overbought (Sell),Strong,0.8043916956986688,80.4,High,318.58,Medium,72.57922535211264,Overbought,0.8043916956986688,0.1956083043013317,True
2025-11-25 21:36:47,2025-11-24,JD,"JD.com, Inc.",Oversold (Buy),Strong,0.9162643170930526,91.6,High,29.06,Low,24.444444444444144,Oversold,0.08373568290694845,0.9162643170930526,True
2025-11-25 21:36:47,2025-11-24,MAR,"Marriott International, Inc.",Overbought (Sell),Moderate,0.7653929336556453,76.5,High,296.23,Medium,73.57044606012938,Overbought,0.7653929336556453,0.23460706634435438,True
2025-11-25 21:36:47,2025-11-24,MCHP,Microchip Technology Incorporated,Oversold (Buy),Strong,0.9201120580920353,92.0,High,51.25,Low,25.9475218658896,Oversold,0.07988794190796585,0.9201120580920353,True
2025-11-25 21:36:47,2025-11-24,MELI,"MercadoLibre, Inc.",Oversold (Buy),Strong,0.9430116240185541,94.3,High,2008.92,High,26.488250859596718,Oversold,0.05698837598144615,0.9430116240185541,True
2025-11-25 21:36:47,2025-11-24,MNST,Monster Beverage Corporation,Overbought (Sell),Strong,0.806577144701487,80.7,High,73.24,Low,72.636815920398,Overbought,0.806577144701487,0.1934228552985138,True
2025-11-25 21:36:47,2025-11-24,MSFT,Microsoft Corporation,Oversold (Buy),Strong,0.93946468118931,93.9,High,474.0,Medium,26.69055600508625,Oversold,0.0605353188106904,0.93946468118931,True
2025-11-25 21:36:47,2025-11-24,MSI,"Motorola Solutions, Inc.",Oversold (Buy),Strong,0.964127083809671,96.4,High,368.33,Medium,17.717418390232027,Oversold,0.03587291619033029,0.964127083809671,True
2025-11-25 21:36:47,2025-11-24,NFLX,"Netflix, Inc.",Oversold (Buy),Strong,0.9539010104145653,95.4,High,106.97,Medium,6.405687656406144,Oversold,0.04609898958543561,0.9539010104145653,True
2025-11-25 21:36:47,2025-11-24,ORLY,"O'Reilly Automotive, Inc.",Overbought (Sell),Moderate,0.7766534164522706,77.7,High,99.0,Low,70.27450980392186,Overbought,0.7766534164522706,0.22334658354773038,True
2025-11-25 21:36:47,2025-11-24,PANW,"Palo Alto Networks, Inc.",Oversold (Buy),Strong,0.9721677433133837,97.2,High,183.89,Medium,17.669411019632648,Oversold,0.027832256686617086,0.9721677433133837,True
2025-11-25 21:36:47,2025-11-24,PDD,PDD Holdings Inc.,Oversold (Buy),Strong,0.9565513024333542,95.7,High,113.49,Medium,18.173287456990977,Oversold,0.043448697566646564,0.9565513024333542,True
2025-11-25 21:36:47,2025-11-24,REGN,"Regeneron Pharmaceuticals, Inc.",Overbought (Sell),Strong,0.8101175581211721,81.0,High,761.45,High,85.6456007265346,Overbought,0.8101175581211721,0.18988244187882825,True
2025-11-25 21:36:47,2025-11-24,ROST,"Ross Stores, Inc.",Overbought (Sell),Strong,0.8057534491274904,80.6,High,174.13,Medium,76.1194029850746,Overbought,0.8057534491274904,0.19424655087250972,True
